uuid,title,date,place,names,link
1077ddc0-8f53-0130-f03b-58d385a7bbd0," O'Connor, Ellen M., APCS to. Jul. 2, [1889].",1889-07-02,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/1077ddc0-8f53-0130-f03b-58d385a7bbd0
473b3b10-8f53-0130-8afb-58d385a7bbd0," O'Connor, Ellen M., APCS to. Aug. 4, 1889.",1889-08-04,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/473b3b10-8f53-0130-8afb-58d385a7bbd0
50e722b0-8f53-0130-fdf1-58d385a7bbd0," O'Connor, Ellen M., APCS to. Aug. 27, 1889.",1889-08-27,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/50e722b0-8f53-0130-fdf1-58d385a7bbd0
5c5f1060-8f53-0130-be2a-58d385a7bbd0," O'Connor, Ellen M., APCS to. Sep. 19, 1889.",1889-09-19,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/5c5f1060-8f53-0130-be2a-58d385a7bbd0
64cea520-8f53-0130-003c-58d385a7bbd0," O'Connor, Ellen M., APCS to. Sep. 29, 1889.",1889-09-29,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/64cea520-8f53-0130-003c-58d385a7bbd0
98bff3b0-8f53-0130-6b18-58d385a7bbd0," O'Connor, Ellen M., APCS to. Nov. 7, 1889.",1889-11-07,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/98bff3b0-8f53-0130-6b18-58d385a7bbd0
087b26c0-8f54-0130-b929-58d385a7bbd0," O'Connor, Ellen M., APCS to. Apr. 30, 1890.",1890-04-30,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/087b26c0-8f54-0130-b929-58d385a7bbd0
1ded7990-8f54-0130-9f66-58d385a7bbd0," O'Connor, Ellen M., APCS to. May 9, 1890.",1890-05-09,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/1ded7990-8f54-0130-9f66-58d385a7bbd0
29c76350-8f54-0130-86c9-58d385a7bbd0," O'Connor, Ellen M., APCS to. Sep. 21, 1890.",1890-09-21,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/29c76350-8f54-0130-86c9-58d385a7bbd0
3757f1f0-8f54-0130-d65e-58d385a7bbd0," O'Connor, Ellen M., APCS to. Jan. 4, 1891.",1891-01-04,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/3757f1f0-8f54-0130-d65e-58d385a7bbd0
233396a0-8f56-0130-45ec-58d385a7bbd0," O'Connor, Ellen M., APCS to. Mar. 3, [1874].",1874-03-03,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/233396a0-8f56-0130-45ec-58d385a7bbd0
6b177230-8f56-0130-a6d7-58d385a7bbd0," O'Connor, Ellen M., APCS to. Mar. 9, [1874].",1874-03-09,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/6b177230-8f56-0130-a6d7-58d385a7bbd0
8bd44580-8f56-0130-b8fa-58d385a7bbd0," O'Connor, Ellen M., APCS to. Apr. 10, [1874].",1874-04-10,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/8bd44580-8f56-0130-b8fa-58d385a7bbd0
a773d6c0-8f56-0130-d981-58d385a7bbd0," O'Connor, Ellen M., APCS to. Apr. 17, [1874].",1874-04-17,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/a773d6c0-8f56-0130-d981-58d385a7bbd0
c9579530-8f56-0130-97f2-58d385a7bbd0," O'Connor, Ellen M., APCS to. May 6-7, [1874].",1874-05-06,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/c9579530-8f56-0130-97f2-58d385a7bbd0
dab87af0-8f56-0130-033d-58d385a7bbd0," O'Connor, Ellen M., APCS to. May 29, [1874].",1874-05-29,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/dab87af0-8f56-0130-033d-58d385a7bbd0
f8bd7560-8f56-0130-6fbd-58d385a7bbd0," O'Connor, Ellen M., APCS to. Jan. 7, [1875].",1875-01-07,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/f8bd7560-8f56-0130-6fbd-58d385a7bbd0
12290480-8f57-0130-e3a8-58d385a7bbd0," O'Connor, Ellen M., APCS to. Jan. 11, [1875].",1875-01-11,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/12290480-8f57-0130-e3a8-58d385a7bbd0
2fb7dda0-8f57-0130-293b-58d385a7bbd0," O'Connor, Ellen M., APCS to. Jan. 15, [1876].",1876-01-15,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/2fb7dda0-8f57-0130-293b-58d385a7bbd0
4ce51970-8f57-0130-5736-58d385a7bbd0," O'Connor, Ellen M., APCS to. Mar. 23, [1876].",1876-03-23,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/4ce51970-8f57-0130-5736-58d385a7bbd0
6fb01480-8f57-0130-3ea6-58d385a7bbd0," O'Connor, Ellen M., APCS to. Nov. 23, [1876].",1876-11-23,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/6fb01480-8f57-0130-3ea6-58d385a7bbd0
24910cf0-8ff1-0130-2cc2-58d385a7bbd0," O'Connor, Ellen M., ALS to. May 12, 1889.",1889-05-12,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/24910cf0-8ff1-0130-2cc2-58d385a7bbd0
9e9fe220-8ff1-0130-dbbb-58d385a7b928," O'Connor, Ellen M., ALS to. Sep. 15, 1889.",1889-09-15,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/9e9fe220-8ff1-0130-dbbb-58d385a7b928
69daa870-8ff2-0130-dd68-58d385a7bbd0," O'Connor, Ellen M., ALS to. Nov. 23, 1889.",1889-11-23,"Camden, NJ","rcp:Calder, Ellen M. O'Connor",http://digitalcollections.nypl.org/items/69daa870-8ff2-0130-dd68-58d385a7bbd0
0ab3cbe0-8ff4-0130-edfa-58d385a7b928," O'Connor, William D., ALS to. Jul. 5, 1864.",1864-07-05,"Brooklyn, NY","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/0ab3cbe0-8ff4-0130-edfa-58d385a7b928
8ecbd160-8ff4-0130-b11c-58d385a7b928," O'Connor, William D., ALS to. Jul. 24, 1864.",1864-07-24,"Brooklyn, NY","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/8ecbd160-8ff4-0130-b11c-58d385a7b928
bb9a71b0-8ff4-0130-07bd-58d385a7b928," O'Connor, William D., ALS to. Sep. 11, 1864.",1864-09-11,"Brooklyn, NY","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/bb9a71b0-8ff4-0130-07bd-58d385a7b928
2d533010-8ff5-0130-99ab-58d385a7b928," O'Connor, William D., ALS to. Jan. 6, 1865.",1865-01-06,"Brooklyn, NY","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/2d533010-8ff5-0130-99ab-58d385a7b928
5da96f50-8ff5-0130-2003-58d385a7b928," O'Connor, William D., ALS to. Jan. 20, 1865.",1865-01-20,"Brooklyn, NY","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/5da96f50-8ff5-0130-2003-58d385a7b928
206bd980-8ff6-0130-a6f2-58d385a7bbd0," O'Connor, William D., ALS to. Mar. 26, 1865.",1865-03-26,"Brooklyn, NY","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/206bd980-8ff6-0130-a6f2-58d385a7bbd0
3bd38ba0-9001-0130-7459-58d385a7b928," O'Connor, William D., ALS to. Apr. 7, 1865.",1865-04-07,"Brooklyn, NY","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/3bd38ba0-9001-0130-7459-58d385a7b928
6022a7a0-9003-0130-37ee-58d385a7b928," O'Connor, William D., ALS to. Aug. 26, 1866.",1866-08-26,"New York, NY","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/6022a7a0-9003-0130-37ee-58d385a7b928
c1584ce0-9003-0130-2fdf-58d385a7b928," O'Connor, William D., ALS to. May 12, 1867.",1867-05-12,"[New York, NY]","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/c1584ce0-9003-0130-2fdf-58d385a7b928
224ad3f0-900e-0130-fada-58d385a7bbd0," O'Connor, William D., ALS to. Sep. 15, 1867.",1867-09-15,"Brooklyn, NY","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/224ad3f0-900e-0130-fada-58d385a7bbd0
6a10a410-900e-0130-d7fd-58d385a7bbd0," O'Connor, William D., ALS to. Sep. 27, 1867.",1867-09-27,"Brooklyn, NY","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/6a10a410-900e-0130-d7fd-58d385a7bbd0
117e7530-901a-0130-3d73-58d385a7b928," O'Connor, William D., ALS to. Sep. 27, 1868. Postscript to Ellen O'Connor.",1868-09-27,"New York, NY","rcp:O'Connor, William Douglas, 1832-1889; rcp:Calder, Ellen M. OConnorConnor",http://digitalcollections.nypl.org/items/117e7530-901a-0130-3d73-58d385a7b928
a00fb760-901a-0130-de01-58d385a7bbd0," O'Connor, William D., ALS to. Oct. 4, 1868.",1868-10-04,"New York, NY","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/a00fb760-901a-0130-de01-58d385a7bbd0
1f6f8420-901c-0130-9a8f-58d385a7bbd0," O'Connor, William D., ALS to. Jul. 14, [1871].",1871-07-14,"Brooklyn, NY","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/1f6f8420-901c-0130-9a8f-58d385a7bbd0
0b477cc0-901f-0130-5de1-58d385a7bbd0," O'Connor, William D., APCS to. [May 3, 1882].",1882-05-03,"[Camden, NJ]","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/0b477cc0-901f-0130-5de1-58d385a7bbd0
bbf8ce90-901f-0130-99c9-58d385a7b928," O'Connor, William D., APCS to. [May 3, 1882], second card.",1882-05-03,"[Camden, NJ]","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/bbf8ce90-901f-0130-99c9-58d385a7b928
879abb70-90be-0130-665b-58d385a7bbd0," O'Connor, William D., APCS to. Jun. 22, [1882].",1882-06-22,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/879abb70-90be-0130-665b-58d385a7bbd0
f1ea1820-90be-0130-2547-58d385a7bbd0," O'Connor, William D., APCS to. Jun. 25, [1882].",1882-06-25,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/f1ea1820-90be-0130-2547-58d385a7bbd0
2d1c1e40-90bf-0130-95b1-58d385a7bbd0," O'Connor, William D., APCS to. Jul. 11, [1882].",1882-07-11,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/2d1c1e40-90bf-0130-95b1-58d385a7bbd0
416ebf30-90bf-0130-2cc0-58d385a7bbd0," O'Connor, William D., APCS to. Jul. 19, [1882].",1882-07-19,"Philadelphia, PA","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/416ebf30-90bf-0130-2cc0-58d385a7bbd0
84be55a0-90bf-0130-62c9-58d385a7bbd0," O'Connor, William D., APCS to. Jul. 21, [1882].",1882-07-21,"[Camden, NJ]","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/84be55a0-90bf-0130-62c9-58d385a7bbd0
a43cdec0-90bf-0130-e91e-58d385a7bbd0," O'Connor, William D., APCS to. Aug. 3, [1882].",1882-08-03,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/a43cdec0-90bf-0130-e91e-58d385a7bbd0
b6e72750-90bf-0130-5f19-58d385a7bbd0," O'Connor, William D., APCS to. Aug. 6, [1882].",1882-08-06,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/b6e72750-90bf-0130-5f19-58d385a7bbd0
bf018180-90bf-0130-0b2f-58d385a7bbd0," O'Connor, William D., APCS to. Aug. 27, [1882].",1882-08-27,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/bf018180-90bf-0130-0b2f-58d385a7bbd0
dd91a700-90bf-0130-527b-58d385a7bbd0," O'Connor, William D., APCS to. Sep. 17, [1882].",1882-09-17,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/dd91a700-90bf-0130-527b-58d385a7bbd0
f49a61f0-90bf-0130-9be5-58d385a7bbd0," O'Connor, William D., APCS to. Oct. 25, [1882].",1882-10-25,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/f49a61f0-90bf-0130-9be5-58d385a7bbd0
fe646480-90bf-0130-01f8-58d385a7bbd0," O'Connor, William D., APCS to. Oct. 31, [1882].",1882-10-31,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/fe646480-90bf-0130-01f8-58d385a7bbd0
0f8e16c0-90c0-0130-93eb-58d385a7bbd0," O'Connor, William D., APCS to. Dec. 14, [1882].",1882-12-14,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/0f8e16c0-90c0-0130-93eb-58d385a7bbd0
e76c1180-90c0-0130-3e69-58d385a7bbd0," O'Connor, William D., APCS to. Feb. 17, [1883].",1883-02-17,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/e76c1180-90c0-0130-3e69-58d385a7bbd0
f49a0ef0-90c0-0130-eb96-58d385a7bbd0," O'Connor, William D., APCS to. Feb. 23, [1883].",1883-02-23,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/f49a0ef0-90c0-0130-eb96-58d385a7bbd0
1b3a1930-90c1-0130-b671-58d385a7bbd0," O'Connor, William D., APCS to. Mar. 9, [1883].",1883-03-09,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/1b3a1930-90c1-0130-b671-58d385a7bbd0
22a3db10-90c1-0130-5d40-58d385a7bbd0," O'Connor, William D., APCS to. Mar. 11, [1883].",1883-03-11,"[Camden, NJ]","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/22a3db10-90c1-0130-5d40-58d385a7bbd0
3b6d6d90-90c1-0130-116e-58d385a7bbd0," O'Connor, William D., APCS to. Mar. 15, [1883].",1883-03-15,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/3b6d6d90-90c1-0130-116e-58d385a7bbd0
573ded10-90c1-0130-0cd8-58d385a7bbd0," O'Connor, William D., APCS to. Mar. 18, [1883].",1883-03-18,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/573ded10-90c1-0130-0cd8-58d385a7bbd0
64e0d650-90c1-0130-84a9-58d385a7bbd0," O'Connor, William D., APCS to. Apr. 5, [1883].",1883-04-05,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/64e0d650-90c1-0130-84a9-58d385a7bbd0
79559330-90c1-0130-b351-58d385a7bbd0," O'Connor, William D., APCS to. Jun. 18, [1883].",1883-06-18,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/79559330-90c1-0130-b351-58d385a7bbd0
eb969750-90c1-0130-88aa-58d385a7bbd0," O'Connor, William D., APCS to. Aug. 14, [1883].",1883-08-14,"Germantown, PA","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/eb969750-90c1-0130-88aa-58d385a7bbd0
f5420f10-90c1-0130-aff4-58d385a7bbd0," O'Connor, William D., APCS to. Aug. 29, [1883].",1883-08-29,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/f5420f10-90c1-0130-aff4-58d385a7bbd0
04e6a900-90c2-0130-0ae8-58d385a7bbd0," O'Connor, William D., APCS to. Sep. 6, 1883.",1883-09-06,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/04e6a900-90c2-0130-0ae8-58d385a7bbd0
2da12610-90c2-0130-e83b-58d385a7bbd0," O'Connor, William D., APCS to. Sep. 17, [1883].",1883-09-17,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/2da12610-90c2-0130-e83b-58d385a7bbd0
346b1870-90c2-0130-daa1-58d385a7bbd0," O'Connor, William D., APCS to. Sep. 25, [1883].",1883-09-25,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/346b1870-90c2-0130-daa1-58d385a7bbd0
40b65ad0-90c2-0130-4849-58d385a7bbd0," O'Connor, William D., APCS to. Sep. 30, [1883].",1883-09-30,"Ocean Grove, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/40b65ad0-90c2-0130-4849-58d385a7bbd0
56a210d0-90c2-0130-96c6-58d385a7bbd0," O'Connor, William D., APCS to. Dec. 3, [1883].",1883-12-03,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/56a210d0-90c2-0130-96c6-58d385a7bbd0
a27b8490-90c2-0130-f7ed-58d385a7bbd0," O'Connor, William D., APCS to. Dec. 9, 1883.",1883-12-09,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/a27b8490-90c2-0130-f7ed-58d385a7bbd0
f32fbd90-90c3-0130-1abd-58d385a7b928," O'Connor, William D., APCS to. [Jan. 26, 1885].",1885-01-26,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/f32fbd90-90c3-0130-1abd-58d385a7b928
12f94150-90c4-0130-8c5a-58d385a7b928," O'Connor, William D., APCS to. Feb. 3, 1886.",1886-02-03,"Elkton, MD.","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/12f94150-90c4-0130-8c5a-58d385a7b928
286a3900-90c4-0130-0740-58d385a7b928," O'Connor, William D., APCS to. Mar. 26, [1886].",1886-03-26,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/286a3900-90c4-0130-0740-58d385a7b928
39379ab0-90c4-0130-909e-58d385a7b928," O'Connor, William D., APCS to. [Apr. 19, 1886].",1886-04-19,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/39379ab0-90c4-0130-909e-58d385a7b928
6b88ce20-90c4-0130-f39c-58d385a7b928," O'Connor, William D., APCS to. Aug. 18, [1886].",1886-08-18,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/6b88ce20-90c4-0130-f39c-58d385a7b928
76c773a0-90c4-0130-9451-58d385a7b928," O'Connor, William D., APCS to. [Aug. 24, 1886].",1886-08-24,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/76c773a0-90c4-0130-9451-58d385a7b928
0d7502d0-90cb-0130-a1a2-58d385a7bbd0," O'Connor, William D., APCS to. Oct. 28, 1887.",1887-10-28,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/0d7502d0-90cb-0130-a1a2-58d385a7bbd0
5245bfc0-90cc-0130-37f3-58d385a7b928," O'Connor, William D., APCS to. Oct. 30, 1887.",1887-10-30,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/5245bfc0-90cc-0130-37f3-58d385a7b928
e74fddd0-90cf-0130-d263-58d385a7bbd0," O'Connor, William D., APCS to. Jan. 18, 1888.",1888-01-18,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/e74fddd0-90cf-0130-d263-58d385a7bbd0
2d3d4330-90d0-0130-3998-58d385a7bbd0," O'Connor, William D., APCS to. Jan. 24, 1888.",1888-01-24,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/2d3d4330-90d0-0130-3998-58d385a7bbd0
3ab176b0-90d0-0130-74c4-58d385a7bbd0," O'Connor, William D., APCS to. May 7, 1888.",1888-05-07,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/3ab176b0-90d0-0130-74c4-58d385a7bbd0
925aae90-90d1-0130-16e2-58d385a7b928," O'Connor, William D., APCS to. May 18, 1888.",1888-05-18,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/925aae90-90d1-0130-16e2-58d385a7b928
a8ec5020-90d1-0130-4d2b-58d385a7b928," O'Connor, William D., APCS to. Jun. 17, 1888.",1888-06-17,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/a8ec5020-90d1-0130-4d2b-58d385a7b928
b0e5a740-90d1-0130-9dea-58d385a7b928," O'Connor, William D., APCS to. Jun. 23, 1888.",1888-06-23,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/b0e5a740-90d1-0130-9dea-58d385a7b928
c8112ed0-90d1-0130-a34a-58d385a7b928," O'Connor, William D., APCS to. Jul. 11, 1888.",1888-07-11,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/c8112ed0-90d1-0130-a34a-58d385a7b928
d303b990-90d1-0130-8631-58d385a7b928," O'Connor, William D., APCS to. Jul. 19, 1888.",1888-07-19,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/d303b990-90d1-0130-8631-58d385a7b928
39767dd0-90d4-0130-cada-58d385a7b928," O'Connor, William D., postcard written Jul. 27, 1888. Typed copy.",1888-07-27,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/39767dd0-90d4-0130-cada-58d385a7b928
71c74af0-90d4-0130-a518-58d385a7b928," O'Connor, William D., APCS to. Aug. 6, 1888. ",1888-08-06,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/71c74af0-90d4-0130-a518-58d385a7b928
7566c9b0-90d5-0130-646c-58d385a7bbd0," O'Connor, William D., APCS to. Sep. 19, 1888. ",1888-09-19,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/7566c9b0-90d5-0130-646c-58d385a7bbd0
a16c4d60-90d5-0130-9605-58d385a7bbd0," O'Connor, William D., APCS to. Oct. 3, 1888. ",1888-10-03,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/a16c4d60-90d5-0130-9605-58d385a7bbd0
034b5d80-90d6-0130-bc58-58d385a7bbd0," O'Connor, William D., APCS to. Oct. 7, 1888. ",1888-10-07,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/034b5d80-90d6-0130-bc58-58d385a7bbd0
09803ed0-90d6-0130-d36e-58d385a7bbd0," O'Connor, William D., APCS to. Oct. 26, 1888. ",1888-10-26,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/09803ed0-90d6-0130-d36e-58d385a7bbd0
155ac510-90d6-0130-e21b-58d385a7bbd0," O'Connor, William D., APCS to. Nov. 13, 1888. ",1888-11-13,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/155ac510-90d6-0130-e21b-58d385a7bbd0
2d2f81d0-90d6-0130-dffe-58d385a7bbd0," O'Connor, William D., APCS to. Nov. 20, 1888. ",1888-11-20,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/2d2f81d0-90d6-0130-dffe-58d385a7bbd0
280045d0-90d7-0130-3628-58d385a7b928," O'Connor, William D., APCS to. Jan. 20, 1889. ",1889-01-20,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/280045d0-90d7-0130-3628-58d385a7b928
84b53f80-90d7-0130-0b30-58d385a7b928," O'Connor, William D., APCS to. Jan. 23, 1889. ",1889-01-23,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/84b53f80-90d7-0130-0b30-58d385a7b928
91141340-90d7-0130-5e37-58d385a7b928," O'Connor, William D., APCS to. Jan. 26, 1889. ",1889-01-26,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/91141340-90d7-0130-5e37-58d385a7b928
9cf24e70-90d7-0130-cd63-58d385a7b928," O'Connor, William D., APCS to. Jan. 31, 1889. ",1889-01-31,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/9cf24e70-90d7-0130-cd63-58d385a7b928
a98df640-90d7-0130-5d6b-58d385a7b928," O'Connor, William D., APCS to. Feb. 8, 1889. ",1889-02-08,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/a98df640-90d7-0130-5d6b-58d385a7b928
b665aae0-90d7-0130-2697-58d385a7b928," O'Connor, William D., APCS to. Feb. 10, 1889. ",1889-02-10,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/b665aae0-90d7-0130-2697-58d385a7b928
bdfdc470-90d7-0130-1c53-58d385a7b928," O'Connor, William D., APCS to. Feb. 11, 1889. ",1889-02-11,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/bdfdc470-90d7-0130-1c53-58d385a7b928
c6059600-90d7-0130-f286-58d385a7b928," O'Connor, William D., APCS to. Feb. 15, 1889. ",1889-02-15,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/c6059600-90d7-0130-f286-58d385a7b928
dc42df50-90d7-0130-16ed-58d385a7b928," O'Connor, William D., APCS to. Feb. 16-17, [1889]. ",1889-02-16,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/dc42df50-90d7-0130-16ed-58d385a7b928
e8f6ca10-90d7-0130-aa8e-58d385a7b928," O'Connor, William D., APCS to. Feb. 18, 1889. ",1889-02-18,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/e8f6ca10-90d7-0130-aa8e-58d385a7b928
efe4ee20-90d7-0130-944d-58d385a7b928," O'Connor, William D., APCS to. Feb. 19, 1889. ",1889-02-19,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/efe4ee20-90d7-0130-944d-58d385a7b928
